0,1
N[C@@H](Cc1cnc[nH]1)C(=O)O,1971.732
CC(=O)C(=O)O,1997.156
N[C@@H](Cc1ccccc1)C(=O)O,1971.732
O=C(O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@@H]21,1966.0
C[N+](C)(C)CCO,1964.0
NCCCC[C@H](N)C(=O)O,1971.732
NC(N)=NCCC[C@H](N)C(=O)O,1971.732
O=C1O[C@H]([C@@H](O)CO)C(O)=C1O,1880.003
N[C@@H](CC(=O)O)C(=O)O,1984.552
NCCC[C@H](N)C(=O)O,1996.0
NC(=O)CC[C@H](N)C(=O)O,2008.426
CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)O,1988.0
N[C@@H](CO)C(=O)O,1971.732
CSCC[C@H](N)C(=O)O,1971.732
N[C@@H](Cc1ccc(O)cc1)C(=O)O,1975.0
C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,1980.0
CC1=C[C@H](O)CC(C)(C)[C@H]1/C=C/C(C)=C/C=C/C(C)=C/C=C/C=C(C)/C=C/C=C(C)/C=C/C1=C(C)C[C@@H](O)CC1(C)C,2001.34
N[C@@H](CSSC[C@H](N)C(=O)O)C(=O)O,1953.0
O=C(O)CCC(=O)O,2008.585
Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(C[C@H](O)[C@H](O)[C@H](O)CO)c2cc1C,1952.0
CC(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,2010.181
N[C@@H](CCC(=O)O)C(=O)O,1958.0
N[C@@H](CCC(=O)N[C@@H](CS)C(=O)NCC(=O)O)C(=O)O,2019.173
CCCCCCCCCCCCCCCCCC(=O)OC[C@H](COP(=O)(O)OC[C@H](N)C(=O)O)OC(=O)CCCCCCCCCCCCCCCCC,2011.614
NCC(=O)O,1969.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,2016.817
CN(CC(=O)O)C(=N)N,2010.181
CC(C)C[C@H](N)C(=O)O,1971.732
N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O,1971.732
N[C@@H](CS)C(=O)O,1969.0
Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1,1937.0
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,1973.0
NC(=O)NCCC[C@H](N)C(=O)O,2015.896
C[C@@H](O)[C@H](N)C(=O)O,1969.0
NC(=O)C1=CN([C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OC[C@H]3O[C@@H](n4cnc5c(N)ncnc54)[C@H](O)[C@@H]3O)[C@@H](O)[C@H]2O)C=CC1,2011.614
Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1,1952.0
CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCCC(=O)O,2004.549
C[C@H](N)C(=O)O,1971.732
CC(C)[C@H](N)C(=O)O,1971.732
CC1=C(/C=C/C(C)=C/C=C/C(C)=C/CO)C(C)(C)CCC1,1952.0
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,1964.0
Cc1ncc(CO)c(CO)c1O,1952.0
O=C(O)CCCC[C@@H]1CCSS1,2001.34
CC[C@H](C)[C@H](N)C(=O)O,1971.732
C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,1958.0
O=C(O)[C@@H]1CCCN1,1971.732
Nc1ncnc2nc[nH]c12,1980.85
NC(=O)C[C@H](N)C(=O)O,2022.964
CC[C@H](C)C(=O)O[C@H]1C[C@H](O)C=C2C=C[C@H](C)[C@H](CC[C@@H](O)C[C@@H](O)CC(=O)O)[C@H]21,1991.0
COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1992.0
CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)[C@H](C(=O)O)C(C)C,1996.978
CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1[C@H](C(=O)O)C[C@@H]2CCC[C@@H]21,1991.077
CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,1979.0
NCC(CC(=O)O)c1ccc(Cl)cc1,1977.893
CC(N)Cc1ccccc1,1996.12
